App,Rssi,Device,Hive_Position,Record_Type,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4,Radar,Audio
H|60,42,47:20:22,Lower Brood,Logged_Data,01/13/2024 7:57 PM,01/13/2024 12:57 PM,1705175865,3431,false,55,34.26,,,,,,,,,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/13/2024 8:57 PM,01/13/2024 1:57 PM,1705179459,3138,false,88,70.82,84,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/13/2024 8:57 PM,01/13/2024 1:57 PM,1705179459,4540,false,100,34.48,,105.83,1,105.83,35.12,18.08,26.52,26.11,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/13/2024 8:57 PM,01/13/2024 1:57 PM,1705179461,3432,false,55,34.43,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/13/2024 9:57 PM,01/13/2024 2:57 PM,1705183056,4541,false,100,34.59,,105.64,1,105.64,34.98,18.05,26.46,26.15,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/13/2024 9:57 PM,01/13/2024 2:57 PM,1705183063,3139,false,88,72.24,84,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,01/13/2024 9:57 PM,01/13/2024 2:57 PM,1705183065,3433,false,55,34.73,,,,,,,,,,
H|60,88,49:02:8D,Scale Under Hive,Logged_Data,01/13/2024 10:57 PM,01/13/2024 3:57 PM,1705186656,4542,false,100,35.81,,105.73,1,105.73,34.86,18.11,26.54,26.22,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/13/2024 10:57 PM,01/13/2024 3:57 PM,1705186659,3140,false,88,71.36,82,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/13/2024 10:57 PM,01/13/2024 3:57 PM,1705186660,3434,false,55,34.95,,,,,,,,,,
H|60,86,49:02:8D,Scale Under Hive,Logged_Data,01/13/2024 11:57 PM,01/13/2024 4:57 PM,1705190256,4543,false,100,34.30,,105.65,1,105.65,34.81,18.18,26.62,26.04,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,01/13/2024 11:57 PM,01/13/2024 4:57 PM,1705190259,3141,false,88,72.24,82,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/13/2024 11:57 PM,01/13/2024 4:57 PM,1705190260,3435,false,56,35.07,,,,,,,,,,
H|60,88,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 12:57 AM,01/13/2024 5:57 PM,1705193855,4544,false,100,32.63,,105.36,1,105.36,34.55,18.20,26.73,25.88,,
H|60,40,47:20:22,Lower Brood,Logged_Data,01/14/2024 12:57 AM,01/13/2024 5:57 PM,1705193859,3436,false,56,35.07,,,,,,,,,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 12:57 AM,01/13/2024 5:57 PM,1705193862,3142,false,88,69.58,80,,,,,,,,,
H|60,88,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 1:57 AM,01/13/2024 6:57 PM,1705197455,4545,false,100,32.93,,105.31,1,105.31,34.25,18.18,26.99,25.89,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 1:57 AM,01/13/2024 6:57 PM,1705197458,3143,false,88,70.77,81,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/14/2024 1:57 AM,01/13/2024 6:57 PM,1705197464,3437,false,55,35.04,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 2:57 AM,01/13/2024 7:57 PM,1705201055,4546,false,100,32.99,,105.23,1,105.23,34.00,18.15,27.21,25.87,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/14/2024 2:57 AM,01/13/2024 7:57 PM,1705201059,3438,false,56,35.11,,,,,,,,,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 2:57 AM,01/13/2024 7:57 PM,1705201067,3144,false,88,68.66,83,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 3:57 AM,01/13/2024 8:57 PM,1705204655,4547,false,100,33.90,,105.10,1,105.10,33.80,18.14,27.41,25.75,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 3:57 AM,01/13/2024 8:57 PM,1705204658,3145,false,88,70.32,84,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,01/14/2024 3:57 AM,01/13/2024 8:57 PM,1705204659,3439,false,56,35.13,,,,,,,,,,
H|60,90,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 4:57 AM,01/13/2024 9:57 PM,1705208255,4548,false,100,34.21,,105.03,1,105.03,33.65,18.14,27.62,25.62,,
H|60,30,47:20:22,Lower Brood,Logged_Data,01/14/2024 4:57 AM,01/13/2024 9:57 PM,1705208259,3440,false,55,35.18,,,,,,,,,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 5:07 AM,01/13/2024 10:07 PM,1705208866,3146,false,87,67.09,82,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 5:57 AM,01/13/2024 10:57 PM,1705211854,4549,false,100,35.15,,105.49,1,105.49,33.53,18.34,27.93,25.69,,
H|60,40,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 5:57 AM,01/13/2024 10:57 PM,1705211857,3147,false,88,69.08,80,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/14/2024 5:57 AM,01/13/2024 10:57 PM,1705211863,3441,false,56,35.34,,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 6:57 AM,01/13/2024 11:57 PM,1705215454,4550,false,100,35.27,,106.41,1,106.41,34.13,18.22,28.20,25.86,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 6:57 AM,01/13/2024 11:57 PM,1705215461,3148,false,88,74.26,78,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/14/2024 7:07 AM,01/14/2024 12:07 AM,1705216058,3442,false,56,35.61,,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/14/2024 7:57 AM,01/14/2024 12:57 AM,1705219054,3443,false,56,35.65,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 7:57 AM,01/14/2024 12:57 AM,1705219055,4551,false,100,34.77,,106.74,1,106.74,33.88,18.59,28.21,26.06,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 7:57 AM,01/14/2024 12:57 AM,1705219066,3149,false,88,72.28,77,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 8:57 AM,01/14/2024 1:57 AM,1705222654,4552,false,100,34.48,,107.36,1,107.36,34.09,18.56,28.48,26.23,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/14/2024 8:57 AM,01/14/2024 1:57 AM,1705222659,3444,false,56,35.69,,,,,,,,,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 8:57 AM,01/14/2024 1:57 AM,1705222666,3150,false,88,69.54,79,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,01/14/2024 9:57 AM,01/14/2024 2:57 AM,1705226253,3445,false,56,35.88,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 9:57 AM,01/14/2024 2:57 AM,1705226253,4553,false,100,35.29,,107.36,1,107.36,33.58,18.51,28.93,26.34,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 9:57 AM,01/14/2024 2:57 AM,1705226256,3151,false,88,69.17,83,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/14/2024 10:57 AM,01/14/2024 3:57 AM,1705229853,3446,false,56,36.10,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 10:57 AM,01/14/2024 3:57 AM,1705229853,4554,false,100,35.63,,107.91,1,107.91,33.22,18.68,29.61,26.40,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 10:57 AM,01/14/2024 3:57 AM,1705229856,3152,false,87,66.84,85,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/14/2024 11:57 AM,01/14/2024 4:57 AM,1705233453,3447,false,56,36.24,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 11:57 AM,01/14/2024 4:57 AM,1705233453,4555,false,100,35.15,,107.67,1,107.67,32.69,18.29,30.45,26.24,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 11:57 AM,01/14/2024 4:57 AM,1705233456,3153,false,87,66.27,87,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/14/2024 12:57 PM,01/14/2024 5:57 AM,1705237053,3448,false,56,36.37,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 12:57 PM,01/14/2024 5:57 AM,1705237053,4556,false,100,34.62,,107.96,1,107.96,32.33,18.45,30.74,26.44,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 12:57 PM,01/14/2024 5:57 AM,1705237056,3154,false,87,66.50,86,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/14/2024 1:57 PM,01/14/2024 6:57 AM,1705240652,3449,false,57,36.35,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 1:57 PM,01/14/2024 6:57 AM,1705240652,4557,false,100,34.15,,107.96,1,107.96,32.17,18.30,30.70,26.79,,
H|60,50,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 1:57 PM,01/14/2024 6:57 AM,1705240655,3155,false,87,66.79,87,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/14/2024 2:57 PM,01/14/2024 7:57 AM,1705244251,3450,false,57,36.37,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 2:57 PM,01/14/2024 7:57 AM,1705244251,4558,false,100,33.47,,107.93,1,107.93,32.03,18.15,30.65,27.10,,
H|60,58,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 2:57 PM,01/14/2024 7:57 AM,1705244259,3156,false,88,70.79,89,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,01/14/2024 3:57 PM,01/14/2024 8:57 AM,1705247852,3451,false,57,36.39,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 3:57 PM,01/14/2024 8:57 AM,1705247852,4559,false,100,34.08,,107.96,1,107.96,31.91,18.05,30.56,27.44,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 3:57 PM,01/14/2024 8:57 AM,1705247855,3157,false,87,69.09,87,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,01/14/2024 4:57 PM,01/14/2024 9:57 AM,1705251452,3452,false,57,36.55,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 4:57 PM,01/14/2024 9:57 AM,1705251453,4560,false,100,35.96,,107.89,1,107.89,31.81,17.91,30.41,27.76,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 4:57 PM,01/14/2024 9:57 AM,1705251455,3158,false,88,70.46,86,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 5:57 PM,01/14/2024 10:57 AM,1705255051,4561,false,100,36.35,,107.62,1,107.62,31.66,17.75,30.29,27.92,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 5:57 PM,01/14/2024 10:57 AM,1705255054,3159,false,88,70.55,84,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/14/2024 5:57 PM,01/14/2024 10:57 AM,1705255061,3453,false,57,36.68,,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/14/2024 6:57 PM,01/14/2024 11:57 AM,1705258651,3454,false,57,36.95,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 6:57 PM,01/14/2024 11:57 AM,1705258651,4562,false,100,37.49,,107.41,1,107.41,31.53,17.65,30.16,28.07,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 6:57 PM,01/14/2024 11:57 AM,1705258654,3160,false,87,69.89,84,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 7:57 PM,01/14/2024 12:57 PM,1705262251,4563,false,100,38.76,,107.22,1,107.22,31.48,17.55,30.02,28.17,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 7:57 PM,01/14/2024 12:57 PM,1705262254,3161,false,87,68.84,84,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/14/2024 7:57 PM,01/14/2024 12:57 PM,1705262261,3455,false,57,37.32,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 8:57 PM,01/14/2024 1:57 PM,1705265851,4564,false,100,38.03,,106.98,1,106.98,31.37,17.48,29.96,28.17,,
H|60,34,47:20:22,Lower Brood,Logged_Data,01/14/2024 8:57 PM,01/14/2024 1:57 PM,1705265852,3456,false,58,37.68,,,,,,,,,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 8:57 PM,01/14/2024 1:57 PM,1705265854,3162,false,87,67.76,88,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 9:57 PM,01/14/2024 2:57 PM,1705269450,4565,false,100,36.82,,106.81,1,106.81,31.29,17.46,29.95,28.11,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 9:57 PM,01/14/2024 2:57 PM,1705269453,3163,false,87,68.14,85,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/14/2024 9:57 PM,01/14/2024 2:57 PM,1705269455,3457,false,58,37.81,,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 10:57 PM,01/14/2024 3:57 PM,1705273050,4566,false,100,35.92,,106.74,1,106.74,31.25,17.46,29.95,28.08,,
H|60,34,47:20:22,Lower Brood,Logged_Data,01/14/2024 10:57 PM,01/14/2024 3:57 PM,1705273051,3458,false,58,37.94,,,,,,,,,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 10:57 PM,01/14/2024 3:57 PM,1705273053,3164,false,87,67.22,87,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/14/2024 11:57 PM,01/14/2024 4:57 PM,1705276650,4567,false,100,34.93,,106.70,1,106.70,31.20,17.48,29.96,28.06,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/14/2024 11:57 PM,01/14/2024 4:57 PM,1705276651,3459,false,58,37.90,,,,,,,,,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/14/2024 11:57 PM,01/14/2024 4:57 PM,1705276653,3165,false,87,68.18,84,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 12:57 AM,01/14/2024 5:57 PM,1705280250,4568,false,100,34.15,,106.68,1,106.68,31.17,17.48,29.97,28.06,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 12:57 AM,01/14/2024 5:57 PM,1705280253,3166,false,88,70.05,86,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 12:57 AM,01/14/2024 5:57 PM,1705280260,3460,false,58,37.85,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 1:57 AM,01/14/2024 6:57 PM,1705283849,4569,false,100,33.61,,106.67,1,106.67,31.16,17.47,29.96,28.08,,
H|60,38,47:20:22,Lower Brood,Logged_Data,01/15/2024 1:57 AM,01/14/2024 6:57 PM,1705283850,3461,false,58,37.79,,,,,,,,,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 1:57 AM,01/14/2024 6:57 PM,1705283852,3167,false,87,68.90,87,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 2:57 AM,01/14/2024 7:57 PM,1705287449,4570,false,100,33.27,,106.63,1,106.63,31.14,17.48,29.95,28.06,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 2:57 AM,01/14/2024 7:57 PM,1705287452,3168,false,87,68.45,88,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/15/2024 2:57 AM,01/14/2024 7:57 PM,1705287469,3462,false,58,37.72,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 3:57 AM,01/14/2024 8:57 PM,1705291049,4571,false,100,32.93,,106.64,1,106.64,31.13,17.47,29.91,28.13,,
H|60,60,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 3:57 AM,01/14/2024 8:57 PM,1705291053,3169,false,87,69.58,91,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 3:57 AM,01/14/2024 8:57 PM,1705291055,3463,false,57,37.70,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 4:57 AM,01/14/2024 9:57 PM,1705294649,4572,false,100,33.06,,106.67,1,106.67,31.14,17.47,29.87,28.19,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 4:57 AM,01/14/2024 9:57 PM,1705294650,3464,false,57,37.63,,,,,,,,,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 4:57 AM,01/14/2024 9:57 PM,1705294653,3170,false,87,67.78,87,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 5:57 AM,01/14/2024 10:57 PM,1705298248,4573,false,100,33.18,,106.71,1,106.71,31.14,17.47,29.84,28.26,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 5:57 AM,01/14/2024 10:57 PM,1705298249,3465,false,58,37.58,,,,,,,,,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 5:57 AM,01/14/2024 10:57 PM,1705298252,3171,false,87,68.10,86,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 6:57 AM,01/14/2024 11:57 PM,1705301848,4574,false,100,32.84,,106.70,1,106.70,31.14,17.44,29.81,28.31,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 6:57 AM,01/14/2024 11:57 PM,1705301849,3466,false,58,37.54,,,,,,,,,,
H|60,58,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 6:57 AM,01/14/2024 11:57 PM,1705301852,3172,false,87,66.84,86,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 7:57 AM,01/15/2024 12:57 AM,1705305448,4575,false,100,32.50,,106.71,1,106.71,31.13,17.45,29.81,28.32,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 7:57 AM,01/15/2024 12:57 AM,1705305449,3467,false,57,37.41,,,,,,,,,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 7:57 AM,01/15/2024 12:57 AM,1705305456,3173,false,87,66.92,87,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 8:57 AM,01/15/2024 1:57 AM,1705309048,4576,false,100,32.30,,106.73,1,106.73,31.13,17.45,29.78,28.37,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 8:57 AM,01/15/2024 1:57 AM,1705309049,3468,false,57,37.36,,,,,,,,,,
H|60,54,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 8:57 AM,01/15/2024 1:57 AM,1705309052,3174,false,87,65.98,87,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 9:57 AM,01/15/2024 2:57 AM,1705312647,4577,false,100,32.14,,106.79,1,106.79,31.13,17.48,29.77,28.41,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 9:57 AM,01/15/2024 2:57 AM,1705312648,3469,false,57,37.31,,,,,,,,,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 9:57 AM,01/15/2024 2:57 AM,1705312651,3175,false,87,66.90,87,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 10:57 AM,01/15/2024 3:57 AM,1705316247,4578,false,100,31.92,,106.79,1,106.79,31.11,17.47,29.79,28.42,,
H|60,50,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 10:57 AM,01/15/2024 3:57 AM,1705316251,3176,false,87,67.40,85,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 10:57 AM,01/15/2024 3:57 AM,1705316253,3470,false,57,37.23,,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 11:57 AM,01/15/2024 4:57 AM,1705319847,4579,false,100,32.18,,106.70,1,106.70,31.09,17.41,29.80,28.40,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 11:57 AM,01/15/2024 4:57 AM,1705319848,3471,false,57,37.18,,,,,,,,,,
H|60,54,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 11:57 AM,01/15/2024 4:57 AM,1705319851,3177,false,87,69.18,84,,,,,,,,,
H|60,90,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 12:57 PM,01/15/2024 5:57 AM,1705323447,4580,false,100,30.61,,106.63,1,106.63,31.14,17.25,29.89,28.35,,
H|60,32,47:20:22,Lower Brood,Logged_Data,01/15/2024 12:57 PM,01/15/2024 5:57 AM,1705323448,3472,false,57,37.05,,,,,,,,,,
H|60,52,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 12:57 PM,01/15/2024 5:57 AM,1705323451,3178,false,87,67.67,82,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 1:57 PM,01/15/2024 6:57 AM,1705327047,4581,false,100,27.06,,107.52,1,107.52,31.57,17.80,29.66,28.49,,
H|60,34,47:20:22,Lower Brood,Logged_Data,01/15/2024 1:57 PM,01/15/2024 6:57 AM,1705327048,3473,false,57,36.80,,,,,,,,,,
H|60,48,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 1:57 PM,01/15/2024 6:57 AM,1705327050,3179,false,87,68.64,83,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 2:57 PM,01/15/2024 7:57 AM,1705330646,4582,false,100,25.57,,107.29,1,107.29,31.59,17.75,29.43,28.52,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/15/2024 2:57 PM,01/15/2024 7:57 AM,1705330648,3474,false,57,36.51,,,,,,,,,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 2:57 PM,01/15/2024 7:57 AM,1705330664,3180,false,87,69.99,82,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 3:57 PM,01/15/2024 8:57 AM,1705334246,4583,false,100,24.96,,107.13,1,107.13,31.63,17.72,29.24,28.54,,
H|60,28,47:20:22,Lower Brood,Logged_Data,01/15/2024 3:57 PM,01/15/2024 8:57 AM,1705334248,3475,false,57,36.26,,,,,,,,,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 3:57 PM,01/15/2024 8:57 AM,1705334250,3181,false,88,71.50,84,,,,,,,,,
H|60,86,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 4:57 PM,01/15/2024 9:57 AM,1705337847,4584,false,100,32.30,,105.85,1,105.85,31.37,16.86,29.07,28.55,,
H|60,26,47:20:22,Lower Brood,Logged_Data,01/15/2024 4:57 PM,01/15/2024 9:57 AM,1705337848,3476,false,57,36.37,,,,,,,,,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 4:57 PM,01/15/2024 9:57 AM,1705337854,3182,false,88,76.87,81,,,,,,,,,
H|60,90,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 5:57 PM,01/15/2024 10:57 AM,1705341446,4585,false,100,31.82,,106.10,1,106.10,31.43,16.95,29.26,28.46,,
H|60,36,47:20:22,Lower Brood,Logged_Data,01/15/2024 5:57 PM,01/15/2024 10:57 AM,1705341448,3477,false,57,36.46,,,,,,,,,,
H|60,46,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 5:57 PM,01/15/2024 10:57 AM,1705341454,3183,false,88,73.75,78,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 6:57 PM,01/15/2024 11:57 AM,1705345045,4586,false,100,33.36,,105.85,1,105.85,31.41,16.84,29.19,28.41,,
H|60,26,47:20:22,Lower Brood,Logged_Data,01/15/2024 6:57 PM,01/15/2024 11:57 AM,1705345047,3478,false,57,36.75,,,,,,,,,,
H|60,50,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 6:57 PM,01/15/2024 11:57 AM,1705345054,3184,false,88,70.44,79,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 7:57 PM,01/15/2024 12:57 PM,1705348645,4587,false,100,37.85,,106.61,1,106.61,32.32,16.70,28.60,28.99,,
H|60,56,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 7:57 PM,01/15/2024 12:57 PM,1705348649,3185,false,87,68.45,80,,,,,,,,,
H|60,30,47:20:22,Lower Brood,Logged_Data,01/15/2024 7:57 PM,01/15/2024 12:57 PM,1705348652,3479,false,58,37.76,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 8:57 PM,01/15/2024 1:57 PM,1705352245,4588,false,100,40.11,,107.65,1,107.65,32.94,17.18,28.77,28.76,,
H|60,42,47:20:22,Lower Brood,Logged_Data,01/15/2024 8:57 PM,01/15/2024 1:57 PM,1705352247,3480,false,58,38.87,,,,,,,,,,
H|60,50,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 8:57 PM,01/15/2024 1:57 PM,1705352258,3186,false,87,67.02,80,,,,,,,,,
H|60,98,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 9:57 PM,01/15/2024 2:57 PM,1705355845,4589,false,100,37.52,,108.72,1,108.72,33.28,17.69,29.12,28.63,,
H|60,34,47:20:22,Lower Brood,Logged_Data,01/15/2024 9:57 PM,01/15/2024 2:57 PM,1705355847,3481,false,59,39.70,,,,,,,,,,
H|60,54,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 9:57 PM,01/15/2024 2:57 PM,1705355849,3187,false,87,66.27,84,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 10:57 PM,01/15/2024 3:57 PM,1705359444,4590,false,100,31.78,,108.18,1,108.18,33.65,17.94,28.22,28.37,,
H|60,40,47:20:22,Lower Brood,Logged_Data,01/15/2024 10:57 PM,01/15/2024 3:57 PM,1705359446,3482,false,59,39.81,,,,,,,,,,
H|60,60,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 10:57 PM,01/15/2024 3:57 PM,1705359448,3188,false,87,65.55,84,,,,,,,,,
H|60,86,49:02:8D,Scale Under Hive,Logged_Data,01/15/2024 11:57 PM,01/15/2024 4:57 PM,1705363043,4591,false,100,27.89,,107.02,1,107.02,33.83,17.67,27.10,28.42,,
H|60,30,47:20:22,Lower Brood,Logged_Data,01/15/2024 11:57 PM,01/15/2024 4:57 PM,1705363045,3483,false,59,39.12,,,,,,,,,,
H|60,50,56:0B:D0,Upper Brood,Logged_Data,01/15/2024 11:57 PM,01/15/2024 4:57 PM,1705363056,3189,false,86,64.88,85,,,,,,,,,
